,date,attendance,host
1078,201211280,19060,LAC
1079,201211280,14603,MEM
1080,201211280,11439,MIL
1081,201211280,10693,NOH
1082,201211280,18203,OKC
1083,201211280,17271,ORL
1084,201211280,14114,WAS
1085,201211290,17627,GSW
1086,201211290,19703,MIA
1087,201211300,13094,ATL
1088,201211300,18624,BOS
1089,201211300,13202,CHA
1090,201211300,18997,LAL
1091,201211300,16732,MEM
1092,201211300,16418,MIN
1093,201211300,19033,NYK
1094,201211300,18203,OKC
1095,201211300,17103,ORL
1096,201211300,12544,SAC
1097,201211300,18246,TOR
1098, poptip s,Attend.,ort
1099,201212010,21607,CHI
1100,201212010,16624,CLE
1101,201212010,20285,DAL
1102,201212010,18623,GSW
1103,201212010,14432,HOU
1104,201212010,19060,LAC
1105,201212010,19961,MIA
1106,201212010,16581,MIL
1107,201212010,14547,NOH
1108,201212010,18581,SAS
1109,201212020,18997,LAL
1110,201212020,19033,NYK
1111,201212030,12640,CHA
1112,201212030,15221,DEN
1113,201212030,11352,DET
1114,201212030,18117,GSW
1115,201212030,12321,NOH
1116,201212030,19067,UTA
1117,201212040,17732,BRK
1118,201212040,21152,CHI
1119,201212040,18052,HOU
1120,201212040,14481,MEM
1121,201212040,13986,PHI
1122,201212040,17761,WAS
1123,201212050,14101,ATL
1124,201212050,18624,BOS
1125,201212050,18097,CHA
1126,201212050,17893,CLE
1127,201212050,11128,DET
1128,201212050,11569,IND
1129,201212050,19060,LAC
1130,201212050,18449,NOH
1131,201212050,12476,SAC
1132,201212050,18349,SAS
1133,201212050,18078,UTA
1134,201212060,19740,MIA
1135,201212060,17517,PHO
1136,201212070,13067,ATL
1137,201212070,17732,BRK
1138,201212070,17142,DET
1139,201212070,15289,IND
1140,201212070,13371,MIL
1141,201212070,16623,MIN
1142,201212070,13698,NOH
1143,201212070,18203,OKC
1144,201212070,17921,PHI
1145,201212070,16305,SAC
1146,201212070,18581,SAS
1147,201212070,18069,UTA
1148,201212080,18624,BOS
1149,201212080,17321,CHA
1150,201212080,21852,CHI
1151,201212080,16062,CLE
1152,201212080,15726,HOU
1153,201212080,19060,LAC
1154,201212080,17612,MEM
1155,201212080,19600,MIA
1156,201212080,19454,POR
1157,201212080,15176,WAS
1158,201212090,16390,BRK
1159,201212090,19060,LAC
1160,201212090,18997,LAL
1161,201212090,19033,NYK
1162,201212090,18203,OKC
1163,201212090,13565,PHO
1164,201212100,13169,CHA
1165,201212100,19737,DAL
1166,201212100,13959,HOU
1167,201212100,19600,MIA
1168,201212100,15225,PHI
1169,201212100,16863,POR
1170,201212110,17732,BRK
1171,201212110,21571,CHI
1172,201212110,19172,CLE
1173,201212110,10265,DET
1174,201212110,10076,NOH
1175,201212120,18624,BOS
1176,201212120,16786,CHA
1177,201212120,13351,HOU
1178,201212120,11595,IND
1179,201212120,19600,MIA
1180,201212120,11491,MIL
1181,201212120,16444,MIN
1182,201212120,18203,OKC
1183,201212120,16992,ORL
1184,201212120,15738,PHI
1185,201212120,13093,PHO
1186,201212120,18847,TOR
1187,201212120,18710,UTA
1188,201212130,13090,ATL
1189,201212130,19033,NYK
1190,201212130,19118,POR
1191,201212140,15797,BRK
1192,201212140,14146,CLE
1193,201212140,16367,DEN
1194,201212140,15679,HOU
1195,201212140,13538,IND
1196,201212140,14671,NOH
1197,201212140,18203,OKC
1198,201212140,17040,ORL
1199,201212140,14182,PHO
1200,201212140,19132,TOR
1201,201212140,20308,WAS
1202,201212150,15145,ATL
1203,201212150,16217,CHA
1204,201212150,21866,CHI
1205,201212150,13235,DET
1206,201212150,19724,MIA
1207,201212150,13691,MIL
1208,201212150,18173,MIN
1209,201212150,19033,NYK
1210,201212150,18759,SAS
1211,201212150,18183,UTA
1212,201212160,20338,PHI
1213,201212160,18772,POR
1214,201212160,13327,SAC
1215,201212160,17863,TOR
1216,201212170,13560,DET
1217,201212170,17305,MEM
1218,201212170,19033,NYK
1219,201212170,18203,OKC
1220,201212170,16992,ORL
1221,201212170,13068,PHO
1222,201212180,15835,BRK
1223,201212180,21825,CHI
1224,201212180,13233,CLE
1225,201212180,20162,DAL
1226,201212180,17092,DEN
1227,201212180,19596,GSW
1228,201212180,18997,LAL
1229,201212180,19862,MIA
1230,201212180,11739,MIL
1231,201212180,15123,WAS
1232,201212190,16284,ATL
1233,201212190,18624,BOS
1234,201212190,15266,HOU
1235,201212190,13559,IND
1236,201212190,19188,LAC
1237,201212190,16007,MEM
1238,201212190,19033,NYK
1239,201212190,16893,ORL
1240,201212190,13308,PHO
1241,201212190,12885,SAC
1242,201212190,17062,TOR
1243,201212200,20160,DAL
1244,201212200,17114,MIN
1245,201212200,19982,POR
1246,201212210,18624,BOS
1247,201212210,14105,CLE
1248,201212210,13489,DET
1249,201212210,19596,GSW
1250,201212210,19060,LAC
1251,201212210,17677,MEM
1252,201212210,19033,NYK
1253,201212210,18061,PHI
1254,201212210,17943,SAS
1255,201212210,18391,TOR
1256,201212220,17782,ATL
1257,201212220,17555,DEN
1258,201212220,19596,GSW
1259,201212220,18029,HOU
1260,201212220,20087,MIA
1261,201212220,14176,MIL
1262,201212220,15042,NOH
1263,201212220,19746,POR
1264,201212220,13104,WAS
1265,201212230,17732,BRK
1266,201212230,19033,NYK
1267,201212230,17721,ORL
1268,201212230,14741,PHO
1269,201212230,13244,SAC
1270,201212230,18581,SAS
1271,201212250,17732,BRK
1272,201212250,22310,CHI
1273,201212250,19346,LAC
1274,201212250,18997,LAL
1275,201212250,20300,MIA
1276,201212260,15182,ATL
1277,201212260,19602,CHA
1278,201212260,19155,DEN
1279,201212260,16055,MEM
1280,201212260,13102,MIL
1281,201212260,20340,MIN
1282,201212260,18846,ORL
1283,201212260,15153,PHO
1284,201212260,20545,POR
1285,201212260,18581,SAS
1286,201212260,19404,UTA
1287,201212260,13846,WAS
1288,201212270,19552,LAC
1289,201212270,18203,OKC
1290,201212280,17732,BRK
1291,201212280,19443,CLE
1292,201212280,20439,DAL
1293,201212280,22076,DET
1294,201212280,19596,GSW
1295,201212280,15288,IND
1296,201212280,18997,LAL
1297,201212280,13968,NOH
1298,201212280,16407,SAC
1299,201212280,18581,SAS
1300,201212280,19911,UTA
1301,201212280,15789,WAS
1302,201212290,16558,ATL
1303,201212290,17732,BRK
1304,201212290,18110,CHA
1305,201212290,22447,CHI
1306,201212290,19596,GSW
1307,201212290,18460,HOU
1308,201212290,17707,MEM
1309,201212290,18717,MIL
1310,201212290,19356,MIN
1311,201212290,18846,ORL
1312,201212290,20569,POR
1313,201212300,19928,DAL
1314,201212300,14219,DET
1315,201212300,19111,LAC
1316,201212300,15305,SAC
1317,201212310,21986,CHI
1318,201212310,18160,HOU
1319,201212310,14979,IND
1320,201212310,18203,OKC
1321,201212310,19311,ORL
1322,201212310,18581,SAS
1323, poptip s,Attend.,ort
1324,201401010,16006,DEN
1325,201401010,19160,LAC
1326,201401010,14002,MIN
1327,201401010,18271,TOR
1328,201401010,15713,WAS
1329,201401020,21721,CHI
1330,201401020,14248,CLE
1331,201401020,20350,MIA
1332,201401020,18203,OKC
1333,201401020,14844,PHO
1334,201401020,20014,POR
1335,201401020,16259,SAC
1336,201401020,18581,SAS
1337,201401020,16012,UTA
1338,201401030,15210,ATL
1339,201401030,18624,BOS
1340,201401030,20187,DAL
1341,201401030,17608,DEN
1342,201401030,18304,HOU
1343,201401030,18997,LAL
1344,201401030,14940,WAS
1345,201401040,17732,BRK
1346,201401040,21539,CHI
1347,201401040,18165,IND
1348,201401040,18065,MIN
1349,201401040,18846,ORL
1350,201401040,14344,PHO
1351,201401040,20004,POR
1352,201401040,16410,SAC
1353,201401040,18581,SAS
1354,201401050,17502,CLE
1355,201401050,19892,DAL
1356,201401050,14134,DET
1357,201401050,18997,LAL
1358,201401050,20020,MIA
1359,201401050,18203,OKC
1360,201401050,17390,WAS
1361,201401060,15326,BRK
1362,201401060,19060,LAC
1363,201401060,10736,PHI
1364,201401070,12079,CHA
1365,201401070,21181,CHI
1366,201401070,13344,CLE
1367,201401070,19656,DAL
1368,201401070,16224,DEN
1369,201401070,16147,IND
1370,201401070,15916,MEM
1371,201401070,20097,MIA
1372,201401070,11739,MIL
1373,201401070,19812,NYK
1374,201401070,15518,SAC
1375,201401070,18547,UTA
1376,201401080,15169,ATL
1377,201401080,17732,BRK
1378,201401080,18229,HOU
1379,201401080,19214,LAC
1380,201401080,12202,MIN
1381,201401080,17557,NOP
1382,201401080,18949,POR
1383,201401080,18581,SAS
1384,201401080,16194,TOR
1385,201401090,17315,DEN
1386,201401090,19812,NYK
1387,201401100,13115,ATL
1388,201401100,17732,BRK
1389,201401100,19596,GSW
1390,201401100,18165,IND
1391,201401100,19316,LAC
1392,201401100,17049,MEM
1393,201401100,15148,MIL
1394,201401100,13767,MIN
1395,201401100,16533,NOP
1396,201401100,13742,PHI
1397,201401100,15694,SAC
1398,201401100,18480,UTA
1399,201401110,21413,CHI
1400,201401110,20116,DAL
1401,201401110,17947,DEN
1402,201401110,15224,DET
1403,201401110,18203,OKC
1404,201401110,16278,PHI
1405,201401110,20011,POR
1406,201401110,19800,TOR
1407,201401110,17454,WAS
1408,201401120,16841,MEM
1409,201401120,16072,SAC
1410,201401120,18098,SAS
1411,201401130,17750,BOS
1412,201401130,21287,CHI
1413,201401130,19695,DAL
1414,201401130,15552,NOP
1415,201401130,19812,NYK
1416,201401130,15819,TOR
1417,201401130,17232,UTA
1418,201401140,15156,CHA
1419,201401140,17530,IND
1420,201401140,18997,LAL
1421,201401140,17177,MEM
1422,201401150,17569,BOS
1423,201401150,19596,GSW
1424,201401150,19208,LAC
1425,201401150,11379,MIL
1426,201401150,12399,MIN
1427,201401150,15918,NOP
1428,201401150,16489,ORL
1429,201401150,10106,PHI
1430,201401150,16022,PHO
1431,201401150,19998,POR
1432,201401150,17917,SAS
1433,201401150,20356,WAS
1434,201401160,18689,ATL
1435,201401160,18231,HOU
1436,201401160,18165,IND
1437,201401170,18624,BOS
1438,201401170,18486,DEN
1439,201401170,18528,DET
1440,201401170,17212,MEM
1441,201401170,19812,NYK
1442,201401170,18203,OKC
1443,201401170,16164,ORL
1444,201401170,19286,PHI
1445,201401170,16486,PHO
1446,201401170,18581,SAS
1447,201401170,19800,TOR
1448,201401170,17005,WAS
1449,201401180,19631,CHA
1450,201401180,21710,CHI
1451,201401180,20375,DAL
1452,201401180,18082,HOU
1453,201401180,18165,IND
1454,201401180,17111,MIN
1455,201401180,18045,NOP
1456,201401180,17039,WAS
1457,201401190,18203,OKC
1458,201401190,17548,ORL
1459,201401190,16211,PHO
1460,201401190,18096,SAS
1461,201401190,17706,TOR
1462,201401200,19262,ATL
1463,201401200,14929,CHA
1464,201401200,21626,CHI
1465,201401200,18762,CLE
1466,201401200,17417,DET
1467,201401200,19596,GSW
1468,201401200,18135,HOU
1469,201401200,17485,MEM
1470,201401200,19812,NYK
1471,201401200,18650,WAS
1472,201401210,15482,BRK
1473,201401210,19619,MIA
1474,201401210,16459,NOP
1475,201401210,18203,OKC
1476,201401210,16387,UTA
1477,201401220,14760,CHA
1478,201401220,16890,CLE
1479,201401220,16488,HOU
1480,201401220,11266,MIL
1481,201401220,19812,NYK
1482,201401220,16713,ORL
1483,201401220,16465,PHO
1484,201401220,18581,SAS
1485,201401220,18179,TOR
1486,201401220,14492,WAS
1487,201401230,19608,MIA
1488,201401230,20066,POR
1489,201401240,17601,ATL
1490,201401240,18624,BOS
1491,201401240,16110,BRK
1492,201401240,21755,CHI
1493,201401240,17147,CLE
1494,201401240,14107,DET
1495,201401240,19596,GSW
1496,201401240,16998,HOU
1497,201401240,19812,NYK
1498,201401240,16101,ORL
1499,201401240,11489,PHI
1500,201401240,16198,PHO
1501,201401240,17317,SAC
1502,201401250,18252,CHA
1503,201401250,19155,DEN
1504,201401250,17512,MEM
1505,201401250,15879,MIL
1506,201401250,19217,PHI
1507,201401250,20006,POR
1508,201401250,19800,TOR
1509,201401250,17754,UTA
1510,201401260,18624,BOS
1511,201401260,15872,CLE
1512,201401260,19662,DAL
1513,201401260,19596,GSW
1514,201401260,19683,MIA
1515,201401260,17197,NOP
1516,201401260,19812,NYK
1517,201401260,15939,SAC
1518,201401270,15790,BRK
1519,201401270,21637,CHI
1520,201401270,11126,MIL
1521,201401270,18203,OKC
1522,201401270,10793,PHI
1523,201401270,16663,UTA
1524,201401280,13985,CLE
1525,201401280,11534,DET
1526,201401280,19596,GSW
1527,201401280,18314,HOU
1528,201401280,18997,LAL
1529,201401280,19812,NYK
1530,201401280,19385,POR
1531,201401290,18624,BOS
1532,201401290,19359,DAL
1533,201401290,16151,DEN
1534,201401290,19060,LAC
1535,201401290,19673,MIA
1536,201401290,11175,MIL
1537,201401290,11702,MIN
1538,201401290,15195,SAC
1539,201401290,18581,SAS
1540,201401290,17694,TOR
1541,201401300,19596,GSW
1542,201401300,16541,IND
1543,201401300,19812,NYK
1544,201401310,17732,BRK
1545,201401310,19614,DAL
1546,201401310,17131,DEN
1547,201401310,18997,LAL
1548,201401310,17429,MIN
1549,201401310,17292,ORL
1550,201401310,14702,PHI
1551,201401310,19911,UTA
1552, poptip s,Attend.,ort
1553,201402010,13018,ATL
1554,201402010,16649,DET
1555,201402010,18309,HOU
1556,201402010,18165,IND
1557,201402010,19060,LAC
1558,201402010,17017,MEM
1559,201402010,17799,NOP
1560,201402010,19812,NYK
1561,201402010,16248,PHO
1562,201402010,19996,POR
1563,201402010,18581,SAS
1564,201402010,20356,WAS
1565,201402020,18624,BOS
1566,201402030,16727,BRK
1567,201402030,19595,DAL
1568,201402030,16567,DEN
1569,201402030,16266,IND
1570,201402030,19802,MIA
1571,201402030,11147,MIL
1572,201402030,17086,NOP
1573,201402030,18203,OKC
1574,201402030,15178,SAC
1575,201402030,17139,UTA
1576,201402030,13259,WAS
1577,201402040,15374,ATL
1578,201402040,19596,GSW
1579,201402040,12559,MIN
1580,201402040,16636,PHO
1581,201402050,15205,CLE
1582,201402050,15122,DEN
1583,201402050,18217,HOU
1584,201402050,19672,LAC
1585,201402050,16188,MEM
1586,201402050,16232,NOP
1587,201402050,19812,NYK
1588,201402050,18203,OKC
1589,201402050,15166,ORL
1590,201402050,10267,PHI
1591,201402050,17317,SAC
1592,201402050,15791,WAS
1593,201402060,17732,BRK
1594,201402060,19596,GSW
1595,201402070,18624,BOS
1596,201402070,19928,DAL
1597,201402070,13727,DET
1598,201402070,18165,IND
1599,201402070,19060,LAC
1600,201402070,16541,NOP
1601,201402070,19812,NYK
1602,201402070,15595,ORL
1603,201402070,15211,PHI
1604,201402070,16294,WAS
1605,201402080,15190,ATL
1606,201402080,19084,CHA
1607,201402080,15870,DET
1608,201402080,15923,MIL
1609,201402080,17506,MIN
1610,201402080,17846,PHO
1611,201402080,19911,UTA
1612,201402090,17650,BOS
1613,201402090,17732,BRK
1614,201402090,16484,CLE
1615,201402090,19157,LAC
1616,201402090,18997,LAL
1617,201402090,18203,OKC
1618,201402090,16366,ORL
1619,201402090,18173,WAS
1620,201402100,13628,DET
1621,201402100,19596,GSW
1622,201402100,16124,IND
1623,201402100,11016,MIL
1624,201402100,12002,MIN
1625,201402100,17596,TOR
1626,201402110,11467,CHA
1627,201402110,21325,CHI
1628,201402110,14245,CLE
1629,201402110,18209,LAL
1630,201402110,15613,MEM
1631,201402110,17927,PHO
1632,201402110,20018,POR
1633,201402120,17922,BOS
1634,201402120,16862,BRK
1635,201402120,13184,DET
1636,201402120,19596,GSW
1637,201402120,18314,HOU
1638,201402120,17663,IND
1639,201402120,19175,LAC
1640,201402120,11012,MIL
1641,201402120,12139,MIN
1642,201402120,19812,NYK
1643,201402120,15310,ORL
1644,201402120,17121,TOR
1645,201402120,19368,UTA
1646,201402130,21500,CHI
1647,201402130,18997,LAL
1648,201402180,20461,DAL
1649,201402180,16461,DEN
1650,201402180,11285,DET
1651,201402180,18165,IND
1652,201402180,19257,LAC
1653,201402180,17317,MEM
1654,201402180,11106,MIL
1655,201402180,12904,PHI
1656,201402180,15624,WAS
1657,201402190,13529,ATL
1658,201402190,14400,CHA
1659,201402190,16539,CLE
1660,201402190,18997,LAL
1661,201402190,15109,MIN
1662,201402190,16495,NOP
1663,201402190,16135,PHO
1664,201402190,20057,POR
1665,201402190,17317,SAC
1666,201402190,17704,TOR
1667,201402190,17386,UTA
1668,201402200,19596,GSW
1669,201402200,11186,MIL
1670,201402200,18203,OKC
1671,201402210,15867,CHA
1672,201402210,21621,CHI
1673,201402210,18053,DET
1674,201402210,18997,LAL
1675,201402210,17963,MEM
1676,201402210,16498,ORL
1677,201402210,14928,PHI
1678,201402210,18422,PHO
1679,201402210,19998,POR
1680,201402210,18854,TOR
1681,201402220,19045,ATL
1682,201402220,18317,CHA
1683,201402220,15213,DET
1684,201402220,19596,GSW
1685,201402220,17165,MIL
1686,201402220,17317,SAC
1687,201402220,19323,UTA
1688,201402220,18385,WAS
1689,201402230,17238,CLE
1690,201402230,16263,DEN
1691,201402230,18997,LAL
1692,201402230,19848,MIA
1693,201402230,18203,OKC
1694,201402230,15510,PHO
1695,201402230,19458,POR
1696,201402230,17435,TOR
1697,201402240,14071,DET
1698,201402240,16185,NOP
1699,201402240,19812,NYK
1700,201402240,12216,PHI
1701,201402240,17130,UTA
1702,201402250,12418,ATL
1703,201402250,13758,CLE
1704,201402250,16058,DEN
1705,201402250,18165,IND
1706,201402250,16273,PHO
1707,201402250,16057,SAC
1708,201402250,13306,WAS
1709,201402260,16605,BOS
1710,201402260,21701,CHI
1711,201402260,19729,DAL
1712,201402260,19258,LAC
1713,201402260,16989,MEM
1714,201402260,18203,OKC
1715,201402260,12817,PHI
1716,201402260,20015,POR
1717,201402260,18581,SAS
1718,201402260,19639,UTA
1719,201402270,14826,DEN
1720,201402270,17892,IND
1721,201402270,19634,MIA
1722,201402270,17758,TOR
1723,201402280,18601,CLE
1724,201402280,20398,DAL
1725,201402280,18997,LAL
1726,201402280,19812,NYK
1727,201402280,18203,OKC
1728,201402280,16578,PHO
1729,201402280,18581,SAS
1730, poptip s,Attend.,ort
1731,201403010,18624,BOS
1732,201403010,18330,HOU
1733,201403010,19060,LAC
1734,201403010,17011,MEM
1735,201403010,19834,MIA
1736,201403010,14081,MIL
1737,201403010,20856,PHI
1738,201403010,20068,POR
1739,201403010,17085,SAC
1740,201403020,21739,CHI
1741,201403020,18165,IND
1742,201403020,18203,OKC
1743,201403020,16704,ORL
1744,201403020,16759,PHO
1745,201403020,18581,SAS
1746,201403020,18658,TOR
1747,201403030,17732,BRK
1748,201403030,15240,DEN
1749,201403030,14742,DET
1750,201403030,19727,MIA
1751,201403030,10022,MIL
1752,201403030,20013,POR
1753,201403030,16225,SAC
1754,201403030,14065,WAS
1755,201403040,17966,CLE
1756,201403040,18523,HOU
1757,201403040,18165,IND
1758,201403040,18436,LAL
1759,201403040,18203,OKC
1760,201403040,15068,PHO
1761,201403050,18155,BOS
1762,201403050,17053,BRK
1763,201403050,15372,CHA
1764,201403050,14541,DEN
1765,201403050,14007,DET
1766,201403050,11079,MIL
1767,201403050,14294,MIN
1768,201403050,16012,ORL
1769,201403050,20043,POR
1770,201403050,13911,WAS
1771,201403060,18488,LAL
1772,201403060,17816,PHO
